18.04.2014; Жим ногами + дотяг;;;;;;;;;;;;;;;;;;;;;;;;;
27.11.2017; Прис 100 тяга 152 5х2;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед со штангой на груди;100;100;100;100;100;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2500;25;89%;100;112.5; 22.22   ;
;;Становая тяга;60;80;100;120;140;152.5;152.5;152.5;152.5;152.5;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;2;1;2;2;2;2;2;;;;;;;;2825;25;53%;113;212.5; 13.29   ;
;;Наклоны со штангой на плечах;100;100;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;;;;;;;;;;;;;;2400;24;58%;100;173.79; 13.81   ;
;;Сгибания ног сидя на тренажере;55;65;75;85;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;2800;40;62%;70;113.33; 24.71   ;
;;Разведение ног на тренажере;91;91;91;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;16;16;16;;;;;;;;;;;;;;;4368;48;47%;91;192.71; 22.67   ;
29.11.2017; Жим 107 4х4 115 3х3 122 2х2 разн ;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;107.5;107.5;107.5;107.5;115;115;115;122.5;122.5;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;3;3;3;2;2;;;;;;;;;3245;29;81%;111.8965517;137.5; 23.60   ;
;;Разведение гантелей в стороны стоя;13.6;13.6;13.6;13.6;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;15;;;;;;;;;;;;;;816;60;57%;13.6;23.69; 34.44   ;
;;Тяга штанги в наклоне;70;70;70;70;70;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;12;;;;;;;;;;;;;4200;60;53%;70;133.33; 31.50   ;
;;Разгибание рук с гантелью из-за головы сидя;34;34;34;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;;;;;;;;;;;;;;;816;24;61%;34;55.58; 14.68   ;
;;Молоток;15.9;15.9;15.9;15.9;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;763.2;48;41%;15.9;39.17; 19.48   ;
04.12.2017; Полуприсед 190 3х1 разное;;;;;;;;;;;;;;;;;;;;;;;;;
;;Полуприсед со штангой;170;180;190;190;190;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;1;1;1;1;;;;;;;;;;;;;1090;6;80%;181.6666667;226.29; 4.82   ;
;;Приседания со штангой на плечах;135;135;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;;;;;;;;;;;;;;;;1080;8;64%;135;210; 5.14   ;
;;Становая тяга;110;110;110;110;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1760;16;52%;110;212.5; 8.28   ;
;;Разгибания ног на тренажере;65;65;65;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;3900;60;42%;65;153.33; 25.44   ;
;;Разведение ног на тренажере;;;;;;;;;;;;;;;;;;;;;;;;
06.12.2017; Жим 110 4х4 115 3х3;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;110;110;110;110;115;115;115;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;3;3;3;;;;;;;;;;;2795;25;81%;111.8;137.5; 20.33   ;
;;Разведение гантелей в стороны стоя;11.3;11.3;11.3;11.3;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;20;;;;;;;;;;;;;;904;80;48%;11.3;23.69; 38.16   ;
;;Тяга гантели одной рукой в наклоне;;;;;;;;;;;;;;;;;;;;;;;;
;;Нижний хаммер;;;;;;;;;;;;;;;;;;;;;;;;
;;Молоток;;;;;;;;;;;;;;;;;;;;;;;;
08.12.2017; Скам 125 яма 140 4х4;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания на скамью;125;125;125;125;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2000;16;76%;125;164.57; 12.15   ;
;;Становая тяга из ямы;60;80;100;120;140;140;140;140;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;4;4;4;4;;;;;;;;;;4040;36;56%;112.2222222;200; 20.20   ;
;;Сгибание ног лежа на тренажере;57;57;57;57;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;1824;32;54%;57;104.73; 17.42   ;
;;Гиперэкстензия;20;20;20;20;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;960;48;35%;20;57.6; 16.67   ;
12.12.2017; Прох в слинге на 2 100+5 разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;100;105;110;115;120;125;130;135;140;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;2;2;2;2;2;2;;;;;;;;;2160;18;76%;120;158.82; 13.60   ;
;;Верхний хаммер;40;40;40;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1200;30;41%;40;98.18; 12.22   ;
;;Нижний хаммер;40;40;40;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1200;30;60%;40;66.67; 18.00   ;
;;Молоток;15.9;15.9;15.9;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;715.5;45;41%;15.9;39.17; 18.27   ;
;;Жим книзу в блочном тренажере двумя руками;59;59;59;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;3540;60;54%;59;109.33; 32.38   ;
14.12.2017; Прис 140 3х3 150 2х2 160 2х1 тяга 120;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;60;80;100;120;130;140;140;140;150;150;160;160;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;4;4;3;3;3;3;2;2;1;1;;;;;;4150;36;55%;115.2777778;210; 19.76   ;
;;Становая тяга;120;120;120;120;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1920;16;56%;120;212.5; 9.04   ;
10.01.2018; После пропуска прис 120 жим90;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;120;120;120;120;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1920;16;57%;120;210; 9.14   ;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1600;16;73%;100;137.5; 11.64   ;
12.01.2018; Жим 100 5х5 прис 130 5х5;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;100;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2500;25;73%;100;137.5; 18.18   ;
;;Приседания со штангой на плечах;130;130;130;130;130;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;3250;25;62%;130;210; 15.48   ;
15.01.2018; Прис 110 тяга 120;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;110;110;110;110;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1760;16;52%;110;210; 8.38   ;
;;Становая тяга;60;80;100;120;130;130;130;130;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;4;4;4;4;;;;;;;;;;3880;36;51%;107.7777778;212.5; 18.26   ;
;;Сгибание ног лежа на тренажере;43;43;43;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;1935;45;41%;43;104.73; 18.48   ;
17.01.2018; Жим 105 5х5 накл 90 5х5 разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;105;105;105;105;105;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2625;25;76%;105;137.5; 19.09   ;
;;Жим штанги на скамье с наклоном вверх;80;80;80;80;80;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2000;25;67%;80;120; 16.67   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;54;54;54;54;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;2592;48;45%;54;121.33; 21.36   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;59;59;59;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1770;30;54%;59;109.33; 16.19   ;
;;Молоток;18.1;18.1;18.1;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;651.6;36;46%;18.1;39.17; 16.64   ;
19.01.2018; Прис 130 3х3 140 2х2 150 2х1 яма разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;100;120;130;130;130;140;140;150;150;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;3;3;3;2;2;1;1;;;;;;;;;2790;22;60%;126.8181818;210; 13.29   ;
;;Становая тяга из ямы;100;100;100;100;120;120;120;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;3;3;3;;;;;;;;;;;2680;25;54%;107.2;200; 13.40   ;
;;Разгибания ног на тренажере;85;95;105;115;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;4000;40;65%;100;153.33; 26.09   ;
;;Гиперэкстензия;20;20;20;20;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;15;;;;;;;;;;;;;;1200;60;35%;20;57.6; 20.83   ;
22.01.2018; Жим 100 4х4 110 3х3 разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;110;110;110;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;3;3;3;;;;;;;;;;;2590;25;75%;103.6;137.5; 18.84   ;
;;Жим гантелей на скамье с наклоном вверх;27.2;27.2;27.2;27.2;27.2;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;8;;;;;;;;;;;;;1088;40;69%;27.2;39.6; 27.47   ;
;;Тяга штанги в наклоне;70;70;70;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;2100;30;53%;70;133.33; 15.75   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;59;59;59;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;2655;45;54%;59;109.33; 24.28   ;
;;Разгибание рук с гантелью из-за головы сидя;34;34;34;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;;;;;;;;;;;;;;;816;24;61%;34;55.58; 14.68   ;
26.01.2018; Прис 120 4х4 тяга 152 5х2;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;120;120;120;120;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1920;16;57%;120;210; 9.14   ;
;;Становая тяга;60;80;100;120;140;152.5;152.5;152.5;152.5;152.5;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;2;1;2;2;2;2;2;;;;;;;;2825;25;53%;113;212.5; 13.29   ;
;;Наклоны со штангой на плечах;100;100;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;;;;;;;;;;;;;;2400;24;58%;100;173.79; 13.81   ;
;;Сгибания ног сидя на тренажере;55;65;75;85;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;2800;40;62%;70;113.33; 24.71   ;
;;Разведение ног на тренажере;91;91;91;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;16;16;16;;;;;;;;;;;;;;;4368;48;47%;91;192.71; 22.67   ;
29.01.2018; Жим 107 4х4 115 3х3 122 2х2 разн ;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;107.5;107.5;107.5;107.5;115;115;115;122.5;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;3;3;3;1;;;;;;;;;;2877.5;26;80%;110.6730769;137.5; 20.93   ;
;;Разведение гантелей в стороны стоя;13.6;13.6;13.6;13.6;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;15;;;;;;;;;;;;;;816;60;57%;13.6;23.69; 34.44   ;
;;Тяга штанги в наклоне;80;80;80;80;80;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;12;;;;;;;;;;;;;4800;60;60%;80;133.33; 36.00   ;
;;Жим книзу в блочном тренажере двумя руками;;;;;;;;;;;;;;;;;;;;;;;;
;;Молоток;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2018; Полуприсед 190 3х1 разное;;;;;;;;;;;;;;;;;;;;;;;;;
;;Полуприсед со штангой;170;180;190;200;200;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;1;1;1;1;;;;;;;;;;;;;1110;6;82%;185;226.29; 4.91   ;
;;Приседания со штангой на плечах;135;135;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;;;;;;;;;;;;;;;;1080;8;64%;135;210; 5.14   ;
;;Становая тяга;110;110;110;110;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1760;16;52%;110;212.5; 8.28   ;
;;Разгибания ног на тренажере;65;65;65;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;3900;60;42%;65;153.33; 25.44   ;
;;Разведение ног на тренажере;91;91;91;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;5460;60;47%;91;192.71; 28.33   ;
06.02.2018; Жим 110 4х4 115 3х3;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;110;110;110;110;115;115;115;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;3;3;3;;;;;;;;;;;2795;25;81%;111.8;137.5; 20.33   ;
;;Разведение гантелей в стороны стоя;10;10;10;10;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;20;;;;;;;;;;;;;;800;80;42%;10;23.69; 33.77   ;
;;Тяга гантели одной рукой в наклоне;;;;;;;;;;;;;;;;;;;;;;;;
;;Нижний хаммер;;;;;;;;;;;;;;;;;;;;;;;;
;;Молоток;;;;;;;;;;;;;;;;;;;;;;;;
09.02.2018; Скам 125 яма 140 4х4;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания на скамью;125;125;125;125;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2000;16;76%;125;164.57; 12.15   ;
;;Становая тяга из ямы;60;80;100;120;140;140;140;140;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;4;4;4;4;;;;;;;;;;4040;36;56%;112.2222222;200; 20.20   ;
;;Сгибание ног лежа на тренажере;6;6;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;;;;;;;;;;;;;;;;96;16;6%;6;104.73; 0.92   ;
;;Гиперэкстензия;20;20;20;20;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;960;48;35%;20;57.6; 16.67   ;
13.02.2018; Прох в слинге на 2 100+5 разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;100;105;110;115;120;125;130;135;140;145;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;2;2;2;2;2;2;1;;;;;;;;2305;19;76%;121.3157895;158.82; 14.51   ;
;;Верхний хаммер;12;12;12;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;360;30;12%;12;98.18; 3.67   ;
;;Нижний хаммер;9;9;8;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;260;30;13%;8.666666667;66.67; 3.90   ;
;;Молоток;15;15;15;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;675;45;38%;15;39.17; 17.23   ;
;;Жим книзу в блочном тренажере двумя руками;15;15;15;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;450;30;14%;15;109.33; 4.12   ;
16.02.2018; Прис 140 3х3 150 2х2 160 2х1 тяга 120;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;60;80;100;120;130;140;140;140;150;150;160;160;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;4;4;3;3;3;3;2;2;1;1;;;;;;4150;36;55%;115.2777778;210; 19.76   ;
;;Становая тяга;120;120;120;120;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1920;16;56%;120;212.5; 9.04   ;
21.02.2018; Жим 100 3х3 110 2х2 гант 5х6 разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;110;110;110;100;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;2;2;2;8;;;;;;;;;;;2360;23;75%;102.6086957;137.5; 17.16   ;
;;Жим гантелей лежа на горизонтальной скамье;29;33;33;33;33;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;6;;;;;;;;;;;;;966;30;72%;32.2;44.83; 21.55   ;
;;Тяга штанги в наклоне;80;80;80;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2880;36;60%;80;133.33; 21.60   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;20;30;64;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1368;36;35%;38;109.33; 12.51   ;
;;;Полный плюс 20;;;;;;;;;;;;;;;;;;;;;;;
;;Отведение в кроссовере на среднюю дельту;2;2;2;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;90;45;7%;2;26.67; 3.37   ;
;;;2 блина;2 блина;2 блина;;;;;;;;;;;;;;;;;;;;;
;;Бицепс в тренажере;4;4;4;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;120;30;5%;4;86.4; 1.39   ;
;;;4 блина;4 блина;4 блина;;;;;;;;;;;;;;;;;;;;;
;;Французский жим лежа;35;35;35;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1260;36;58%;35;60; 21.00   ;
23.02.2018; Прис 130 плинты 160-170-190 накл;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;130;130;130;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2080;16;62%;130;210; 9.90   ;
;;Становая тяга с плинтов;160;160;160;180;180;200;200;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;2;2;1;1;;;;;;;;;;;2560;15;78%;170.6666667;220; 11.64   ;
;;Наклоны со штангой на плечах;;;;;;;;;;;;;;;;;;;;;;;;
;;Гиперэкстензия;0;0;0;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;0;60;0%;0;57.6; -     ;
01.03.2018; Жим пирам до 120 разное;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;60;80;90;100;100;100;110;110;120;120;100;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;6;4;3;3;3;2;2;1;2;8;;;;;;;3820;42;66%;90.95238095;137.5; 27.78   ;
;;Жим с цепями;60;80;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;8;5;5;;;;;;;;;;;;;;2240;28;71%;80;112.5; 19.91   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;70;70;70;70;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;2800;40;58%;70;121.33; 23.08   ;
;;Молоток;19;19;19;19;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;912;48;49%;19;39.17; 23.28   ;
;;Отжимания на брусьях;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2018; ПСЧ прис 140 4х4 тяга пауза 120 3х3;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;60;80;100;120;140;140;140;140;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;4;4;4;4;4;4;;;;;;;;;;3820;34;54%;112.3529412;210; 18.19   ;
;;Становая тяга с паузой ;120;120;120;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;;;;;;;;;;;;;;;1080;9;69%;120;174.86; 6.18   ;
17.03.2018; После пропуска прис 120 жим100;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;120;120;120;120;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1920;16;57%;120;210; 9.14   ;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1600;16;73%;100;137.5; 11.64   ;
19.03.2018; Жим 100 5х5 прис 130 5х5;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;100;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2500;25;73%;100;137.5; 18.18   ;
;;Приседания со штангой на плечах;;;;;;;;;;;;;;;;;;;;;;;;
;;Вертикальная тяга верхнего блока к груди широким хватом;60;60;60;60;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;2880;48;49%;60;121.33; 23.74   ;
21.03.2018; Прис 130 5х5 тяга 130 5х5;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;130;130;130;130;130;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;3250;25;62%;130;210; 15.48   ;
;;Становая тяга;130;130;130;130;130;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;3250;25;61%;130;212.5; 15.29   ;
24.03.2018; Жим 105 5х5 накл 90 5х5 разн;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;105;105;105;105;105;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2625;25;76%;105;137.5; 19.09   ;
;;Жим штанги на скамье с наклоном вверх;80;80;80;80;80;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2000;25;67%;80;120; 16.67   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;50;55;60;54;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;2628;48;45%;54.75;121.33; 21.66   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;50;59;59;59;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;2270;40;52%;56.75;109.33; 20.76   ;
;;Молоток;19;19;19;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;684;36;49%;19;39.17; 17.46   ;
